Coverage_%,Accuracy_ScoreGap,Accuracy_MaxScore,Accuracy_Random
21.459537572254337,27.946127946127948,20.875420875420875,27.946127946127948
21.53179190751445,27.85234899328859,21.140939597315437,27.85234899328859
21.604046242774565,28.093645484949832,21.40468227424749,28.093645484949832
21.67630057803468,28.000000000000004,21.666666666666668,28.000000000000004
21.7485549132948,28.23920265780731,21.59468438538206,28.23920265780731
21.820809248554912,28.14569536423841,21.52317880794702,28.14569536423841
21.893063583815028,28.052805280528055,21.45214521452145,28.052805280528055
21.965317919075144,27.960526315789476,21.38157894736842,27.960526315789476
22.03757225433526,27.86885245901639,21.311475409836063,27.86885245901639
22.109826589595375,27.77777777777778,21.241830065359476,27.77777777777778
22.18208092485549,27.68729641693811,21.49837133550489,27.68729641693811
22.254335260115607,27.5974025974026,21.753246753246753,27.5974025974026
22.326589595375722,27.831715210355988,21.68284789644013,27.831715210355988
22.398843930635838,28.064516129032256,21.612903225806452,28.064516129032256
22.471098265895954,27.974276527331188,21.864951768488748,27.974276527331188
22.54335260115607,27.884615384615387,21.794871794871796,27.884615384615387
22.615606936416185,28.115015974440894,21.72523961661342,28.115015974440894
22.6878612716763,28.343949044585987,21.97452229299363,28.343949044585987
22.760115606936417,28.253968253968253,21.904761904761905,28.253968253968253
22.832369942196532,28.48101265822785,22.151898734177212,28.48101265822785
22.904624277456648,28.706624605678233,22.397476340694006,28.706624605678233
22.976878612716764,28.61635220125786,22.32704402515723,28.61635220125786
23.049132947976876,28.84012539184953,22.25705329153605,28.84012539184953
23.121387283236995,28.749999999999996,22.5,28.749999999999996
23.19364161849711,28.66043613707165,22.429906542056074,28.66043613707165
23.265895953757227,28.57142857142857,22.36024844720497,28.57142857142857
23.33815028901734,28.482972136222912,22.60061919504644,28.482972136222912
23.410404624277454,28.39506172839506,22.530864197530864,28.39506172839506
23.482658959537574,28.307692307692307,22.76923076923077,28.307692307692307
23.55491329479769,28.22085889570552,23.006134969325153,28.22085889570552
23.627167630057805,28.134556574923547,23.24159021406728,28.134556574923547
23.699421965317917,28.353658536585364,23.170731707317074,28.353658536585364
23.771676300578033,28.57142857142857,23.10030395136778,28.57142857142857
23.843930635838152,28.484848484848484,23.03030303030303,28.484848484848484
23.916184971098268,28.3987915407855,22.9607250755287,28.3987915407855
23.98843930635838,28.313253012048197,22.89156626506024,28.313253012048197
24.060693641618496,28.22822822822823,22.822822822822822,28.22822822822823
24.13294797687861,28.443113772455092,23.053892215568865,28.443113772455092
24.20520231213873,28.35820895522388,22.98507462686567,28.35820895522388
24.277456647398843,28.57142857142857,22.916666666666664,28.57142857142857
24.34971098265896,28.783382789317507,22.8486646884273,28.783382789317507
24.421965317919074,28.698224852071007,22.781065088757398,28.698224852071007
24.49421965317919,28.613569321533923,23.008849557522122,28.613569321533923
24.566473988439306,28.52941176470588,22.941176470588236,28.52941176470588
24.63872832369942,28.739002932551323,23.16715542521994,28.739002932551323
24.710982658959537,28.654970760233915,23.391812865497073,28.654970760233915
24.783236994219653,28.57142857142857,23.323615160349853,28.57142857142857
24.85549132947977,28.488372093023255,23.25581395348837,28.488372093023255
